budget,id_pelicula,original_language,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genres_ok,spoken_languages_ok,production_countries,belong_to_collection,production_companies_ok,release_year,return
1.0,341012,en,"When his new album fails to sell records, pop/rap superstar Conner4real goes into a major tailspin and watches his celebrity high life begin to collapse. He'll try anything to bounce back, anything except reuniting with his old rap group The Style Boyz.",5.28542,2016-06-03,9496130.0,86.0,Released,,Popstar: Never Stop Never Stopping,6.6,348,"Comedy,Music",English,United States of America,,"Universal Pictures,Apatow Productions,Party Over,Lonely Island, The",2016,9496130.0
1500000.0,129139,en,"Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall.",7.081404,2013-07-24,3566225.0,104.0,Released,She's going from straight A's to getting her first F.,The To Do List,5.5,348,"Comedy,Romance",English,United States of America,,"3 Arts Entertainment,The Mark Gordon Company",2013,2.38
1.0,308504,en,"When an evil emperor executes their leader, his band of knights – bound by duty and honour – embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe.",14.619519,2015-04-03,3643591.0,115.0,Released,,Last Knights,6.2,348,"Action,Adventure",English,"South Korea,United Kingdom",,"CJ Entertainment,Lotte Entertainment,Luka Productions,Route One Entertainment,Sovik Global Contents Fund,Channel A,DMM.com,Maeil Broadcasting Network",2015,3643591.0
36000000.0,36670,en,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.",10.231985,1983-10-07,160000000.0,134.0,Released,Sean Connery is James Bond 007,Never Say Never Again,5.8,348,"Adventure,Action,Thriller","English,Français,العربية,Español","Germany,United Kingdom,United States of America",James Bond Collection,"PSO International,TaliaFilm II Productions,Woodcote",1983,4.44
1.0,231176,it,The story of a father and a son. An on the road trip from South to North.,5.52971,2013-10-31,0.0,87.0,Released,,Sole a catinelle,6.6,348,Comedy,Italiano,Italy,,Taodue Film,2013,0.0
75000000.0,6435,en,"Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line.",7.757795,1998-10-16,46683377.0,104.0,Released,"For two sisters from a family of witches, falling in love is the trickiest spell of all.",Practical Magic,6.3,348,"Drama,Fantasy,Comedy",English,United States of America,,"Village Roadshow Pictures,DiNovi Pictures,Fortis Films,Warner Bros.,Stargate Studios",1998,0.62
1.0,150117,en,"After a quick courtship, two lovers hastily decide to tie the knot. As their first year of marriage unfolds, temptation and incompatibility put their relationship in jeopardy.",11.783332,2013-02-08,28234657.0,97.0,Released,,I Give It a Year,5.4,348,"Comedy,Romance",English,"France,United Kingdom",,"Canal Plus,Paradis Films,StudioCanal,TF1 Films Production,Working Title Films,Anton Capital Entertainment (ACE),Ciné+,LOVEFiLM International,Starcrossed Films",2013,28234657.0
30000000.0,48340,en,"The 3-D action-thriller Sanctum, from executive producer James Cameron, follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team--including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)--are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?",7.000775,2011-02-03,108609310.0,108.0,Released,The only way out is down.,Sanctum,5.8,347,"Action,Thriller",English,"Australia,United States of America",,"Universal Pictures,Wayfare Entertainment,Sanctum Australia,Relativity Media,Great Wight Productions/ Osford Films,Start Motion Pictures",2011,3.62
100000.0,8689,it,A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.,7.417324,1980-02-07,0.0,95.0,Released,Can a movie go too far?,Cannibal Holocaust,5.8,347,"Adventure,Horror","English,Italiano,Español",Italy,,F.D. Cinematografica,1980,0.0
30000000.0,270010,en,"Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back.",9.104543,2016-04-22,4212494.0,97.0,Released,How far will you go? To find yourself.,A Hologram for the King,5.8,347,"Comedy,Drama","العربية,English,Italiano","France,Germany,Mexico,United Kingdom,United States of America",,"X-Filme Creative Pool,Kasbah-Film Tanger,Playtone,22h22,Fábrica de Cine,Primeridian Entertainment",2016,0.14
25000000.0,46261,en,A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,8.67817,2010-11-06,36993168.0,99.0,Released,Fear is never just make believe,Don't Be Afraid of the Dark,5.4,347,"Fantasy,Horror,Thriller",English,"Australia,Mexico,United States of America",,"Miramax Films,Gran Via Productions,FilmDistrict,Necropia,Tequila Gang",2010,1.48
84000000.0,10214,en,"Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.",6.512277,2005-02-18,0.0,94.0,Released,Who's next?,Son of the Mask,3.6,346,"Fantasy,Comedy,Family,Adventure",English,"Germany,United States of America",The Mask Collection,"New Line Cinema,Pathé Distribution",2005,0.0
1.0,250734,en,"Based on the literary classic by Thomas Hardy, Far from the Madding Crowd is the story of independent, beautiful and headstrong Bathsheba Everdene, who attracts three very different suitors: Gabriel Oak, a sheep farmer, captivated by her fetching willfulness; Frank Troy, a handsome and reckless Sergeant; and William Boldwood, a prosperous and mature bachelor. This timeless story of Bathsheba's choices and passions explores the nature of relationships and love – as well as the human ability to overcome hardships through resilience and perseverance.",7.832484,2015-04-23,30229977.0,119.0,Released,,Far from the Madding Crowd,6.8,346,"Romance,Drama","English,Français,Italiano",United States of America,,"Fox Searchlight Pictures,DNA Films,BBC Films",2015,30229977.0
1.0,79548,en,"Jill Parrish is trying to rebuild her life after surviving a terrifying kidnapping attempt. Though she is having a difficult time, she takes small steps toward normalcy by starting a new job and inviting her sister, Molly, to move in with her. Returning home from work one morning, Jill discovers that Molly has vanished, and she is certain that the same man who previously abducted her has returned for revenge.",9.384244,2012-02-23,18100189.0,94.0,Released,No one believes her. Nothing will stop her.,Gone,5.9,346,"Drama,Thriller",English,United States of America,,"Lakeshore Entertainment,Summit Entertainment,Sidney Kimmel Entertainment",2012,18100189.0
50000000.0,8066,en,"Psychiatrist Sam Foster has a new patient, Henry Letham, who claims to be suicidal. In trying to diagnose him, Sam visits Henry's prior therapist and also finds Henry's mother -- even though Henry has said that he murdered both of his parents. As reality starts to contradict fact, Sam spirals into an unstable mental state. Then he finds a clue as to how and when Henry may try to kill himself, and races to try to stop him.",6.572049,2005-09-24,8342132.0,99.0,Released,Between the worlds of the living and the dead there is a place you're not supposed to stay.,Stay,6.5,346,"Mystery,Thriller,Drama",English,United States of America,,"Regency Enterprises,Epsilon Motion Pictures,New Regency Pictures",2005,0.17
1288000.0,223,en,A self-conscious bride is tormented by the memory of her husband's dead first wife.,8.590813,1940-04-12,6000000.0,130.0,Released,The shadow of this woman darkened their love.,Rebecca,7.7,346,"Drama,Mystery","English,Français",United States of America,,Selznick International Pictures,1940,4.66
1.0,9411,en,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution the killings start again, and they are very similar to Reese's style.",6.381612,1998-01-16,25232289.0,124.0,Released,Detective John Hobbes is searching for a criminal he's already met... already caught... and already killed,Fallen,6.6,346,"Thriller,Fantasy,Crime,Drama",English,United States of America,,"Atlas Entertainment,Turner Pictures (I)",1998,25232289.0
24000000.0,177,en,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,11.184385,1991-09-09,41895491.0,137.0,Released,"A Modern Day Tale About The Search For Love, Sanity, Ethel Merman And The Holy Grail.",The Fisher King,7.2,346,"Comedy,Drama",English,United States of America,,TriStar Pictures,1991,1.75
672000.0,244,en,An adventure film about a film crew in search of a monster on a remote island. The crew finds King Kong and decides to take him back to New York as a money making spectacle. The film is a masterpiece of Stop-Motion in filmmaking history and inspired a line of King Kong films.,8.73274,1933-04-07,10000000.0,100.0,Released,A Monster of Creation's Dawn Breaks Loose in Our World Today!,King Kong,7.7,346,"Action,Adventure,Drama,Horror",English,United States of America,King Kong (1933 series),RKO Radio Pictures,1933,14.88
4000000.0,157847,en,The rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father.,13.784411,2014-04-11,2365467.0,118.0,Released,,Joe,6.5,346,Drama,English,United States of America,,"Worldview Entertainment,Muskat Filmed Properties,Dreambridge Films,Rough House Pictures",2014,0.59
1.0,38810,el,"Three teenagers are confined to an isolated country estate that could very well be on another planet. The trio spend their days listening to endless homemade tapes that teach them a whole new vocabulary. Any word that comes from beyond their family abode is instantly assigned a new meaning. Hence 'the sea' refers to a large armchair and 'zombies' are little yellow flowers. Having invented a brother whom they claim to have ostracized for his disobedience, the uber-controlling parents terrorize their offspring into submission.",17.713581,2009-06-01,110197.0,94.0,Released,The cat is the most feared animal there is!,Dogtooth,6.9,346,Drama,ελληνικά,Greece,,"Greek Film Center,Boo Productions,Horsefly Productions",2009,110197.0
